0,0
0.08,0
0.16,0
0.24,0
0.32,0
0.4,0
0.48,0
0.56,0
0.64,0
0.72,0
0.8,0
0.88,0
0.96,0
1.04,0
1.12,0
1.2,0
1.28,0
1.36,0
1.44,0
1.52,0
1.6,0
1.63,0
1.6999,0.0035
1.7691,0.014
1.8369,0.0313
1.9026,0.0553
1.9656,0.0857
2.0252,0.1223
2.081,0.1646
2.1321,0.2123
2.1783,0.2649
2.219,0.3218
2.2538,0.3825
2.2824,0.4463
2.3045,0.5128
2.3198,0.581
2.3282,0.6505
2.33,0.8
2.33,0.88
2.33,0.96
2.33,1.04
2.33,1.12
2.33,1.2
2.33,1.28
2.33,1.36
2.33,1.44
2.33,1.52
2.33,1.6
2.33,1.68
2.33,1.76
2.33,1.84
2.33,1.92
2.33,2
2.33,2.08
2.33,2.16
2.33,2.24
2.33,2.32
2.33,2.4
2.33,2.48
2.33,2.56
2.33,2.64
2.33,2.7
2.3265,2.7699
2.316,2.8391
2.2987,2.9069
2.2747,2.9726
2.2443,3.0356
2.2077,3.0952
2.1654,3.151
2.1177,3.2021
2.0651,3.2483
2.0082,3.289
1.9475,3.3238
1.8837,3.3524
1.8172,3.3745
1.749,3.3898
1.6795,3.3982
1.63,3.4
1.55,3.4
1.47,3.4
1.39,3.4
1.31,3.4
1.23,3.4
1.15,3.4
1.07,3.4
0.99,3.4
0.91,3.4
0.83,3.4
0.75,3.4
0.67,3.4
0.59,3.4
0.51,3.4
0.43,3.4
0.35,3.4
0.27,3.4
0.19,3.4
0.11,3.4
0.03,3.4
-0.05,3.4
-0.13,3.4
-0.21,3.4
-0.29,3.4
-0.37,3.4
-0.45,3.4
-0.53,3.4
-0.61,3.4
-0.69,3.4
-0.77,3.4
-0.85,3.4
-0.93,3.4
-1.01,3.4
-1.09,3.4
-1.17,3.4
-1.25,3.4
-1.33,3.4
-1.41,3.4
-1.49,3.4
-1.57,3.4
-1.65,3.4
-1.73,3.4
-1.81,3.4
-1.89,3.4
-1.97,3.4
-2.05,3.4
-2.13,3.4
-2.21,3.4
-2.29,3.4
-2.37,3.4
-2.45,3.4
-2.53,3.4
-2.61,3.4
-2.69,3.4
-2.77,3.4
-2.85,3.4
-2.93,3.4
-3.01,3.4
-3.09,3.4
-3.17,3.4
-3.25,3.4
-3.33,3.4
-3.41,3.4
-3.49,3.4
-3.57,3.4
-3.65,3.4
-3.73,3.4
-3.81,3.4
-3.89,3.4
-3.97,3.4
-4.05,3.4
-4.13,3.4
-4.21,3.4
-4.29,3.4
-4.37,3.4
-4.45,3.4
-4.53,3.4
-4.61,3.4
-4.69,3.4
-4.77,3.4
-4.85,3.4
-4.93,3.4
-5.01,3.4
-5.09,3.4
-5.17,3.4
-5.25,3.4
-5.33,3.4
-5.41,3.4
-5.49,3.4
-5.57,3.4
-5.65,3.4
-5.73,3.4
-5.81,3.4
-5.89,3.4
-5.97,3.4
-6.05,3.4
-6.13,3.4
-6.21,3.4
-6.29,3.4
-6.37,3.4
-6.45,3.4
-6.53,3.4
-6.61,3.4
-6.69,3.4
-6.77,3.4
-6.85,3.4
-6.93,3.4
-7.01,3.4
-7.09,3.4
-7.17,3.4
-7.25,3.4
-7.33,3.4
-7.4,3.4
-7.4599,3.397
-7.5192,3.388
-7.5773,3.3732
-7.6337,3.3526
-7.6877,3.3265
-7.7388,3.2952
-7.7865,3.2589
-7.8304,3.218
-7.87,3.173
-7.9049,3.1242
-7.9347,3.0722
-7.9592,3.0174
-7.9781,2.9605
-7.9913,2.902
-7.9985,2.8424
-8,2.7
-8,2.62
-8,2.54
-8,2.46
-8,2.38
-8,2.3
-8,2.22
-8,2.14
-8,2.06
-8,1.98
-8,1.9
-8,1.82
-8,1.74
-8,1.66
-8,1.58
-8,1.5
-8,1.42
-8,1.34
-8,1.26
-8,1.18
-8,1.1
-8,1.02
-8,0.94
-8,0.86
-8,0.78
-8,0.7
-8,0.6
-7.997,0.5401
-7.988,0.4808
-7.9732,0.4227
-7.9526,0.3663
-7.9265,0.3123
-7.8952,0.2612
-7.8589,0.2135
-7.818,0.1696
-7.773,0.13
-7.7242,0.0951
-7.6722,0.0653
-7.6174,0.0408
-7.5605,0.0219
-7.502,0.0087
-7.4424,0.0015
-7.4,0
-7.32,0
-7.24,0
-7.16,0
-7.08,0
-7,0
-6.92,0
-6.84,0
-6.76,0
-6.68,0
-6.6,0
-6.52,0
-6.44,0
-6.36,0
-6.28,0
-6.2,0
-6.12,0
-6.04,0
-5.96,0
-5.88,0
-5.8,0
-5.72,0
-5.64,0
-5.56,0
-5.48,0
-5.4,0
-5.32,0
-5.24,0
-5.16,0
-5.08,0
-5,0
-4.92,0
-4.84,0
-4.76,0
-4.68,0
-4.6,0
-4.52,0
-4.44,0
-4.36,0
-4.28,0
-4.2,0
-4.12,0
-4.04,0
-3.96,0
-3.88,0
-3.8,0
-3.72,0
-3.64,0
-3.56,0
-3.48,0
-3.4,0
-3.32,0
-3.24,0
-3.16,0
-3.08,0
-3,0
-2.92,0
-2.84,0
-2.76,0
-2.68,0
-2.6,0
-2.52,0
-2.44,0
-2.36,0
-2.28,0
-2.2,0
-2.12,0
-2.04,0
-1.96,0
-1.88,0
-1.8,0
-1.72,0
-1.64,0
-1.56,0
-1.48,0
-1.4,0
-1.32,0
-1.24,0
-1.16,0
-1.08,0
-1,0
-0.92,0
-0.84,0
-0.76,0
-0.68,0
-0.6,0
-0.52,0
-0.44,0
-0.36,0
-0.28,0
-0.2,0
-0.12,0
