0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
1,0
1.1,0
1.2,0
1.3,0
1.4,0
1.4,0
1.5196,0.009
1.6364,0.0357
1.748,0.0796
1.8517,0.1397
1.9453,0.2146
2.0267,0.3027
2.0939,0.4019
2.1456,0.5101
2.1806,0.6248
2.198,0.7434
2.2,0.9
2.2,1
2.2,1.1
2.2,1.2
2.2,1.3
2.2,1.4
2.2,1.5
2.2,1.6
2.2,1.7
2.2,1.8
2.2,1.9
2.2,2
2.2,2.1
2.2,2.2
2.2,2.3
2.2,2.4
2.2,2.5
2.2,2.6
2.2,2.7
2.2,2.8
2.2,2.8
2.191,2.9196
2.1643,3.0364
2.1204,3.148
2.0603,3.2517
1.9854,3.3453
1.8973,3.4267
1.7981,3.4939
1.6899,3.5456
1.5752,3.5806
1.4,3.6
1.3,3.6
1.2,3.6
1.1,3.6
1,3.6
0.9,3.6
0.8,3.6
0.7,3.6
0.6,3.6
0.5,3.6
0.4,3.6
0.3,3.6
0.2,3.6
0.1,3.6
0,3.6
-0.1,3.6
-0.2,3.6
-0.3,3.6
-0.4,3.6
-0.5,3.6
-0.6,3.6
-0.7,3.6
-0.8,3.6
-0.9,3.6
-1,3.6
-1.1,3.6
-1.2,3.6
-1.3,3.6
-1.4,3.6
-1.5,3.6
-1.6,3.6
-1.7,3.6
-1.8,3.6
-1.9,3.6
-2,3.6
-2.1,3.6
-2.2,3.6
-2.3,3.6
-2.4,3.6
-2.5,3.6
-2.6,3.6
-2.7,3.6
-2.8,3.6
-2.9,3.6
-3,3.6
-3.1,3.6
-3.2,3.6
-3.3,3.6
-3.4,3.6
-3.5,3.6
-3.6,3.6
-3.7,3.6
-3.8,3.6
-3.9,3.6
-4,3.6
-4.1,3.6
-4.2,3.6
-4.3,3.6
-4.4,3.6
-4.5,3.6
-4.6,3.6
-4.7,3.6
-4.8,3.6
-4.9,3.6
-5,3.6
-5.1,3.6
-5.2,3.6
-5.3,3.6
-5.4,3.6
-5.5,3.6
-5.6,3.6
-5.7,3.6
-5.8,3.6
-5.9,3.6
-6,3.6
-6.1,3.6
-6.2,3.6
-6.3,3.6
-6.4,3.6
-6.5,3.6
-6.6,3.6
-6.7,3.6
-6.8,3.6
-6.9,3.6
-7,3.6
-7.1,3.6
-7.1,3.6
-7.2196,3.591
-7.3364,3.5643
-7.448,3.5204
-7.5517,3.4603
-7.6453,3.3854
-7.7267,3.2973
-7.7939,3.1981
-7.8456,3.0899
-7.8806,2.9752
-7.898,2.8566
-7.9,2.7
-7.9,2.6
-7.9,2.5
-7.9,2.4
-7.9,2.3
-7.9,2.2
-7.9,2.1
-7.9,2
-7.9,1.9
-7.9,1.8
-7.9,1.7
-7.9,1.6
-7.9,1.5
-7.9,1.4
-7.9,1.3
-7.9,1.2
-7.9,1.1
-7.9,1
-7.9,0.9
-7.9,0.8
-7.9,0.8
-7.891,0.6804
-7.8643,0.5636
-7.8204,0.452
-7.7603,0.3483
-7.6854,0.2547
-7.5973,0.1733
-7.4981,0.1061
-7.3899,0.0544
-7.2752,0.0194
-7.1566,0.002
-7,0
-6.9,0
-6.8,0
-6.7,0
-6.6,0
-6.5,0
-6.4,0
-6.3,0
-6.2,0
-6.1,0
-6,0
-5.9,0
-5.8,0
-5.7,0
-5.6,0
-5.5,0
-5.4,0
-5.3,0
-5.2,0
-5.1,0
-5,0
-4.9,0
-4.8,0
-4.7,0
-4.6,0
-4.5,0
-4.4,0
-4.3,0
-4.2,0
-4.1,0
-4,0
-3.9,0
-3.8,0
-3.7,0
-3.6,0
-3.5,0
-3.4,0
-3.3,0
-3.2,0
-3.1,0
-3,0
-2.9,0
-2.8,0
-2.7,0
-2.6,0
-2.5,0
-2.4,0
-2.3,0
-2.2,0
-2.1,0
-2,0
-1.9,0
-1.8,0
-1.7,0
-1.6,0
-1.5,0
-1.4,0
-1.3,0
-1.2,0
-1.1,0
-1,0
-0.9,0
-0.8,0
-0.7,0
-0.6,0
-0.5,0
-0.4,0
-0.3,0
-0.2,0
-0.1,0
