0,0
0.08,0
0.16,0
0.24,0
0.32,0
0.4,0
0.48,0
0.56,0
0.64,0
0.72,0
0.8,0
0.88,0
0.96,0
1.04,0
1.12,0
1.2,0
1.28,0
1.36,0
1.44,0
1.52,0
1.53,0
1.6099,0.004
1.6889,0.0159
1.7664,0.0357
1.8415,0.0632
1.9135,0.0979
1.9817,0.1397
2.0454,0.1881
2.1039,0.2426
2.1567,0.3027
2.2032,0.3678
2.243,0.4371
2.2756,0.5101
2.3008,0.586
2.3184,0.664
2.328,0.7434
2.33,0.9
2.33,0.98
2.33,1.06
2.33,1.14
2.33,1.22
2.33,1.3
2.33,1.38
2.33,1.46
2.33,1.54
2.33,1.62
2.33,1.7
2.33,1.78
2.33,1.86
2.33,1.94
2.33,2.02
2.33,2.1
2.33,2.18
2.33,2.26
2.33,2.34
2.33,2.42
2.33,2.5
2.33,2.58
2.33,2.6
2.326,2.6799
2.3141,2.7589
2.2943,2.8364
2.2668,2.9115
2.2321,2.9835
2.1903,3.0517
2.1419,3.1154
2.0874,3.1739
2.0273,3.2267
1.9622,3.2732
1.8929,3.313
1.8199,3.3456
1.744,3.3708
1.666,3.3884
1.5866,3.398
1.53,3.4
1.45,3.4
1.37,3.4
1.29,3.4
1.21,3.4
1.13,3.4
1.05,3.4
0.97,3.4
0.89,3.4
0.81,3.4
0.73,3.4
0.65,3.4
0.57,3.4
0.49,3.4
0.41,3.4
0.33,3.4
0.25,3.4
0.17,3.4
0.09,3.4
0.01,3.4
-0.07,3.4
-0.15,3.4
-0.23,3.4
-0.31,3.4
-0.39,3.4
-0.47,3.4
-0.55,3.4
-0.63,3.4
-0.71,3.4
-0.79,3.4
-0.87,3.4
-0.95,3.4
-1.03,3.4
-1.11,3.4
-1.19,3.4
-1.27,3.4
-1.35,3.4
-1.43,3.4
-1.51,3.4
-1.59,3.4
-1.67,3.4
-1.75,3.4
-1.83,3.4
-1.91,3.4
-1.99,3.4
-2.07,3.4
-2.15,3.4
-2.23,3.4
-2.31,3.4
-2.39,3.4
-2.47,3.4
-2.55,3.4
-2.63,3.4
-2.71,3.4
-2.79,3.4
-2.87,3.4
-2.95,3.4
-3.03,3.4
-3.11,3.4
-3.19,3.4
-3.27,3.4
-3.35,3.4
-3.43,3.4
-3.51,3.4
-3.59,3.4
-3.67,3.4
-3.75,3.4
-3.83,3.4
-3.91,3.4
-3.99,3.4
-4.07,3.4
-4.15,3.4
-4.23,3.4
-4.31,3.4
-4.39,3.4
-4.47,3.4
-4.55,3.4
-4.63,3.4
-4.71,3.4
-4.79,3.4
-4.87,3.4
-4.95,3.4
-5.03,3.4
-5.11,3.4
-5.19,3.4
-5.27,3.4
-5.35,3.4
-5.43,3.4
-5.51,3.4
-5.59,3.4
-5.67,3.4
-5.75,3.4
-5.83,3.4
-5.91,3.4
-5.99,3.4
-6.07,3.4
-6.15,3.4
-6.23,3.4
-6.31,3.4
-6.39,3.4
-6.47,3.4
-6.55,3.4
-6.63,3.4
-6.71,3.4
-6.79,3.4
-6.87,3.4
-6.95,3.4
-7.03,3.4
-7.11,3.4
-7.19,3.4
-7.2,3.4
-7.2799,3.396
-7.3589,3.3841
-7.4364,3.3643
-7.5115,3.3368
-7.5835,3.3021
-7.6517,3.2603
-7.7154,3.2119
-7.7739,3.1574
-7.8267,3.0973
-7.8732,3.0322
-7.913,2.9629
-7.9456,2.8899
-7.9708,2.814
-7.9884,2.736
-7.998,2.6566
-8,2.6
-8,2.52
-8,2.44
-8,2.36
-8,2.28
-8,2.2
-8,2.12
-8,2.04
-8,1.96
-8,1.88
-8,1.8
-8,1.72
-8,1.64
-8,1.56
-8,1.48
-8,1.4
-8,1.32
-8,1.24
-8,1.16
-8,1.08
-8,1
-8,0.92
-8,0.84
-8,0.8
-7.996,0.7201
-7.9841,0.6411
-7.9643,0.5636
-7.9368,0.4885
-7.9021,0.4165
-7.8603,0.3483
-7.8119,0.2846
-7.7574,0.2261
-7.6973,0.1733
-7.6322,0.1268
-7.5629,0.087
-7.4899,0.0544
-7.414,0.0292
-7.336,0.0116
-7.2566,0.002
-7.2,0
-7.12,0
-7.04,0
-6.96,0
-6.88,0
-6.8,0
-6.72,0
-6.64,0
-6.56,0
-6.48,0
-6.4,0
-6.32,0
-6.24,0
-6.16,0
-6.08,0
-6,0
-5.92,0
-5.84,0
-5.76,0
-5.68,0
-5.6,0
-5.52,0
-5.44,0
-5.36,0
-5.28,0
-5.2,0
-5.12,0
-5.04,0
-4.96,0
-4.88,0
-4.8,0
-4.72,0
-4.64,0
-4.56,0
-4.48,0
-4.4,0
-4.32,0
-4.24,0
-4.16,0
-4.08,0
-4,0
-3.92,0
-3.84,0
-3.76,0
-3.68,0
-3.6,0
-3.52,0
-3.44,0
-3.36,0
-3.28,0
-3.2,0
-3.12,0
-3.04,0
-2.96,0
-2.88,0
-2.8,0
-2.72,0
-2.64,0
-2.56,0
-2.48,0
-2.4,0
-2.32,0
-2.24,0
-2.16,0
-2.08,0
-2,0
-1.92,0
-1.84,0
-1.76,0
-1.68,0
-1.6,0
-1.52,0
-1.44,0
-1.36,0
-1.28,0
-1.2,0
-1.12,0
-1.04,0
-0.96,0
-0.88,0
-0.8,0
-0.72,0
-0.64,0
-0.56,0
-0.48,0
-0.4,0
-0.32,0
-0.24,0
-0.16,0
